user_id,target_pos,inclusion_pos,original_interactions,exclusion_interactions,inclusion_interactions,length_exclusion_cfs,length_inclusion_cfs,inclusion_removed_items,category
18,7,9,"[31, 58, 105, 245, 260, 354, 402, 417, 471, 475, 567, 686, 795, 951, 1044, 1050, 1051, 1061, 1099, 1109]","[58, 105, 245, 260, 354, 402, 417, 471, 475, 567, 686, 795, 951, 1044, 1050, 1051, 1061, 1099, 1109]","[58, 105, 245, 260, 354, 402, 417, 471, 475, 567, 686, 795, 951, 1044, 1050, 1051, 1061, 1099, 1109, 3513]",1,1,[3513],2
19,1,8,"[14, 117, 156, 232, 316, 353, 433, 506, 520, 539, 601, 689, 733, 874, 971, 995, 1047, 1058, 1128, 1161]","[14, 117, 232, 316, 353, 506, 520, 539, 601, 689, 733, 874, 995, 1047, 1058, 1128, 1161]","[14, 117, 232, 316, 353, 506, 520, 539, 601, 689, 733, 874, 995, 1047, 1058, 1128, 1161, 3532]",3,1,[3532],0
19,3,9,"[14, 117, 156, 232, 316, 353, 433, 506, 520, 539, 601, 689, 733, 874, 971, 995, 1047, 1058, 1128, 1161]","[14, 117, 232, 316, 433, 506, 520, 539, 601, 689, 733, 874, 971, 995, 1047, 1058, 1128, 1161]","[14, 117, 232, 316, 433, 506, 520, 539, 601, 689, 733, 874, 971, 995, 1047, 1058, 1128, 1161, 3632]",2,1,[3632],0
19,5,3,"[14, 117, 156, 232, 316, 353, 433, 506, 520, 539, 601, 689, 733, 874, 971, 995, 1047, 1058, 1128, 1161]","[14, 117, 156, 232, 353, 433, 506, 520, 539, 601, 689, 733, 874, 971, 995, 1047, 1058, 1128, 1161]","[14, 117, 156, 232, 353, 433, 506, 520, 539, 601, 689, 733, 874, 971, 995, 1047, 1058, 1128, 1161, 3319]",1,1,[3319],2
19,7,3,"[14, 117, 156, 232, 316, 353, 433, 506, 520, 539, 601, 689, 733, 874, 971, 995, 1047, 1058, 1128, 1161]","[14, 156, 232, 316, 353, 433, 506, 520, 539, 601, 689, 733, 874, 971, 995, 1047, 1058, 1128, 1161]","[14, 156, 232, 316, 353, 433, 506, 520, 539, 601, 689, 733, 874, 971, 995, 1047, 1058, 1128, 1161, 3585]",1,1,[3585],2
22,1,6,"[73, 128, 161, 187, 215, 567, 623, 668, 732, 739, 742, 776, 1064, 1102, 1150, 1175, 1183, 1207, 1222, 1224]","[161, 187, 215, 567, 623, 668, 739, 742, 776, 1064, 1102, 1150, 1175, 1222]","[161, 187, 215, 567, 623, 668, 739, 742, 776, 1064, 1102, 1150, 1175, 1222, 2414]",6,1,[2414],0
22,3,8,"[73, 128, 161, 187, 215, 567, 623, 668, 732, 739, 742, 776, 1064, 1102, 1150, 1175, 1183, 1207, 1222, 1224]","[73, 128, 161, 187, 567, 623, 668, 732, 739, 742, 776, 1064, 1150, 1175, 1183, 1207, 1222, 1224]","[73, 128, 161, 187, 567, 623, 668, 732, 739, 742, 776, 1064, 1150, 1175, 1183, 1207, 1222, 1224, 3511]",2,1,[3511],0
22,5,9,"[73, 128, 161, 187, 215, 567, 623, 668, 732, 739, 742, 776, 1064, 1102, 1150, 1175, 1183, 1207, 1222, 1224]","[128, 187, 215, 567, 623, 668, 732, 739, 742, 776, 1064, 1102, 1150, 1175, 1183, 1207, 1222, 1224]","[128, 187, 215, 567, 623, 668, 732, 739, 742, 776, 1064, 1102, 1150, 1175, 1183, 1207, 1222, 1224, 3566]",2,1,[3566],0
22,7,6,"[73, 128, 161, 187, 215, 567, 623, 668, 732, 739, 742, 776, 1064, 1102, 1150, 1175, 1183, 1207, 1222, 1224]","[73, 128, 187, 567, 623, 668, 732, 739, 742, 776, 1064, 1102, 1150, 1175, 1183, 1207, 1222, 1224]","[73, 128, 187, 567, 623, 668, 732, 739, 742, 776, 1064, 1102, 1150, 1175, 1183, 1207, 1222, 1224, 3532]",2,1,[3532],0
23,1,8,"[39, 91, 152, 203, 324, 378, 462, 520, 602, 719, 948, 958, 1054, 1159, 1246, 1254, 1259, 1267, 1272, 1284]","[39, 91, 152, 203, 324, 378, 462, 520, 719, 958, 1054, 1159, 1254, 1259, 1267, 1272, 1284]","[39, 91, 152, 203, 324, 378, 462, 520, 719, 958, 1054, 1159, 1254, 1259, 1267, 1272, 1284, 3624]",3,1,[3624],0
23,3,2,"[39, 91, 152, 203, 324, 378, 462, 520, 602, 719, 948, 958, 1054, 1159, 1246, 1254, 1259, 1267, 1272, 1284]","[39, 91, 152, 203, 324, 378, 462, 520, 602, 948, 958, 1054, 1159, 1246, 1259, 1267, 1272, 1284]","[39, 91, 152, 203, 324, 378, 462, 520, 602, 948, 958, 1054, 1159, 1246, 1259, 1267, 1272, 1284, 3706]",2,1,[3706],0
23,5,8,"[39, 91, 152, 203, 324, 378, 462, 520, 602, 719, 948, 958, 1054, 1159, 1246, 1254, 1259, 1267, 1272, 1284]","[39, 91, 152, 203, 324, 378, 462, 520, 602, 948, 958, 1054, 1159, 1246, 1254, 1259, 1267, 1272]","[39, 91, 152, 203, 324, 378, 462, 520, 602, 948, 958, 1054, 1159, 1246, 1254, 1259, 1267, 1272, 3601]",2,1,[3601],0
23,7,5,"[39, 91, 152, 203, 324, 378, 462, 520, 602, 719, 948, 958, 1054, 1159, 1246, 1254, 1259, 1267, 1272, 1284]","[39, 152, 203, 324, 378, 462, 520, 602, 719, 948, 958, 1054, 1159, 1246, 1254, 1259, 1267, 1272, 1284]","[39, 152, 203, 324, 378, 462, 520, 602, 719, 948, 958, 1054, 1159, 1246, 1254, 1259, 1267, 1272, 1284, 3600]",1,1,[3600],2
24,1,6,"[6, 44, 97, 187, 264, 393, 397, 401, 419, 587, 604, 648, 670, 677, 777, 861, 901, 1039, 1166, 1313]","[187, 264, 393, 397, 401, 419, 604, 648, 670, 677, 777, 901, 1039, 1166, 1313]","[187, 264, 393, 397, 401, 419, 604, 648, 670, 677, 777, 901, 1039, 1166, 1313, 1806]",5,1,[1806],0
24,3,8,"[6, 44, 97, 187, 264, 393, 397, 401, 419, 587, 604, 648, 670, 677, 777, 861, 901, 1039, 1166, 1313]","[187, 264, 393, 397, 401, 419, 587, 604, 648, 670, 677, 777, 861, 901, 1039, 1166, 1313]","[187, 264, 393, 397, 401, 419, 587, 604, 648, 670, 677, 777, 861, 901, 1039, 1166, 1313, 3647]",3,1,[3647],0
24,5,9,"[6, 44, 97, 187, 264, 393, 397, 401, 419, 587, 604, 648, 670, 677, 777, 861, 901, 1039, 1166, 1313]","[6, 97, 187, 264, 393, 397, 401, 419, 587, 604, 648, 670, 677, 777, 861, 901, 1039, 1166, 1313]","[6, 97, 187, 264, 393, 397, 401, 419, 587, 604, 648, 670, 677, 777, 861, 901, 1039, 1166, 1313, 3011]",1,1,[3011],2
24,7,8,"[6, 44, 97, 187, 264, 393, 397, 401, 419, 587, 604, 648, 670, 677, 777, 861, 901, 1039, 1166, 1313]","[6, 44, 187, 264, 393, 397, 401, 419, 587, 604, 648, 670, 677, 777, 861, 901, 1039, 1166, 1313]","[6, 44, 187, 264, 393, 397, 401, 419, 587, 604, 648, 670, 677, 777, 861, 901, 1039, 1166, 1313, 3177]",1,1,[3177],2
26,1,4,"[4, 11, 15, 83, 140, 216, 391, 581, 657, 930, 1024, 1059, 1191, 1277, 1320, 1339, 1350, 1353, 1408, 1426]","[4, 11, 15, 83, 140, 216, 391, 581, 657, 930, 1024, 1191, 1277, 1320, 1339, 1350, 1353, 1408]","[4, 11, 15, 83, 140, 216, 391, 581, 657, 930, 1024, 1191, 1277, 1320, 1339, 1350, 1353, 1408, 3177]",2,1,[3177],0
26,3,7,"[4, 11, 15, 83, 140, 216, 391, 581, 657, 930, 1024, 1059, 1191, 1277, 1320, 1339, 1350, 1353, 1408, 1426]","[11, 15, 83, 140, 216, 391, 581, 657, 1024, 1059, 1191, 1277, 1320, 1339, 1350, 1353, 1408, 1426]","[11, 15, 83, 140, 216, 391, 581, 657, 1024, 1059, 1191, 1277, 1320, 1339, 1350, 1353, 1408, 1426, 3706]",2,1,[3706],0
26,5,8,"[4, 11, 15, 83, 140, 216, 391, 581, 657, 930, 1024, 1059, 1191, 1277, 1320, 1339, 1350, 1353, 1408, 1426]","[4, 11, 15, 83, 140, 216, 391, 581, 657, 930, 1024, 1059, 1191, 1277, 1320, 1339, 1350, 1353, 1426]","[4, 11, 15, 83, 140, 216, 391, 581, 657, 930, 1024, 1059, 1191, 1277, 1320, 1339, 1350, 1353, 1426, 3380]",1,1,[3380],2
26,7,9,"[4, 11, 15, 83, 140, 216, 391, 581, 657, 930, 1024, 1059, 1191, 1277, 1320, 1339, 1350, 1353, 1408, 1426]","[4, 15, 83, 140, 216, 391, 581, 657, 930, 1024, 1059, 1191, 1277, 1320, 1339, 1350, 1353, 1408, 1426]","[4, 15, 83, 140, 216, 391, 581, 657, 930, 1024, 1059, 1191, 1277, 1320, 1339, 1350, 1353, 1408, 1426, 3540]",1,1,[3540],2
28,1,6,"[41, 56, 83, 97, 106, 171, 218, 377, 383, 417, 543, 609, 724, 727, 1062, 1065, 1211, 1459, 1462, 1463]","[56, 83, 106, 171, 218, 377, 383, 417, 543, 609, 724, 727, 1062, 1065, 1459, 1462, 1463]","[56, 83, 106, 171, 218, 377, 383, 417, 543, 609, 724, 727, 1062, 1065, 1459, 1462, 1463, 3587]",3,1,[3587],0
28,3,8,"[41, 56, 83, 97, 106, 171, 218, 377, 383, 417, 543, 609, 724, 727, 1062, 1065, 1211, 1459, 1462, 1463]","[41, 56, 83, 171, 218, 377, 383, 417, 543, 609, 724, 727, 1062, 1065, 1211, 1459, 1462, 1463]","[41, 56, 83, 171, 218, 377, 383, 417, 543, 609, 724, 727, 1062, 1065, 1211, 1459, 1462, 1463, 3586]",2,1,[3586],0
28,5,5,"[41, 56, 83, 97, 106, 171, 218, 377, 383, 417, 543, 609, 724, 727, 1062, 1065, 1211, 1459, 1462, 1463]","[41, 56, 83, 97, 106, 171, 218, 377, 383, 417, 543, 609, 724, 1062, 1065, 1211, 1459, 1462, 1463]","[41, 56, 83, 97, 106, 171, 218, 377, 383, 417, 543, 609, 724, 1062, 1065, 1211, 1459, 1462, 1463, 3706]",1,1,[3706],2
28,7,9,"[41, 56, 83, 97, 106, 171, 218, 377, 383, 417, 543, 609, 724, 727, 1062, 1065, 1211, 1459, 1462, 1463]","[56, 83, 97, 106, 171, 218, 377, 383, 417, 543, 609, 724, 727, 1062, 1065, 1211, 1459, 1462, 1463]","[56, 83, 97, 106, 171, 218, 377, 383, 417, 543, 609, 724, 727, 1062, 1065, 1211, 1459, 1462, 1463, 3569]",1,1,[3569],2
29,1,5,"[114, 118, 196, 211, 212, 214, 215, 223, 387, 434, 616, 647, 703, 729, 1072, 1469, 1473, 1475, 1480, 1482]","[114, 118, 196, 214, 223, 387, 434, 729, 1072, 1469, 1473, 1475, 1480, 1482]","[114, 118, 196, 214, 223, 387, 434, 729, 1072, 1469, 1473, 1475, 1480, 1482, 3534]",6,1,[3534],0
29,3,6,"[114, 118, 196, 211, 212, 214, 215, 223, 387, 434, 616, 647, 703, 729, 1072, 1469, 1473, 1475, 1480, 1482]","[114, 196, 211, 212, 214, 215, 223, 387, 434, 616, 647, 703, 729, 1072, 1469, 1475, 1482]","[114, 196, 211, 212, 214, 215, 223, 387, 434, 616, 647, 703, 729, 1072, 1469, 1475, 1482, 3706]",3,1,[3706],0
29,5,9,"[114, 118, 196, 211, 212, 214, 215, 223, 387, 434, 616, 647, 703, 729, 1072, 1469, 1473, 1475, 1480, 1482]","[114, 118, 196, 211, 214, 223, 387, 434, 616, 647, 703, 729, 1072, 1469, 1473, 1475, 1480, 1482]","[114, 118, 196, 211, 214, 223, 387, 434, 616, 647, 703, 729, 1072, 1469, 1473, 1475, 1480, 1482, 3706]",2,1,[3706],0
29,7,9,"[114, 118, 196, 211, 212, 214, 215, 223, 387, 434, 616, 647, 703, 729, 1072, 1469, 1473, 1475, 1480, 1482]","[114, 118, 196, 212, 214, 215, 223, 387, 434, 616, 647, 703, 729, 1072, 1469, 1473, 1475, 1480, 1482]","[114, 118, 196, 212, 214, 215, 223, 387, 434, 616, 647, 703, 729, 1072, 1469, 1473, 1475, 1480, 1482, 3603]",1,1,[3603],2
31,1,7,"[84, 85, 190, 275, 518, 535, 615, 626, 643, 677, 689, 732, 778, 833, 934, 1257, 1281, 1305, 1492, 1520]","[84, 190, 275, 518, 535, 677, 689, 732, 778, 833, 934, 1257, 1281, 1305, 1492, 1520]","[84, 190, 275, 518, 535, 677, 689, 732, 778, 833, 934, 1257, 1281, 1305, 1492, 1520, 3519]",4,1,[3519],0
31,3,6,"[84, 85, 190, 275, 518, 535, 615, 626, 643, 677, 689, 732, 778, 833, 934, 1257, 1281, 1305, 1492, 1520]","[85, 275, 518, 535, 615, 626, 643, 677, 689, 732, 778, 833, 934, 1257, 1281, 1305, 1492, 1520]","[85, 275, 518, 535, 615, 626, 643, 677, 689, 732, 778, 833, 934, 1257, 1281, 1305, 1492, 1520, 3566]",2,1,[3566],0
31,5,9,"[84, 85, 190, 275, 518, 535, 615, 626, 643, 677, 689, 732, 778, 833, 934, 1257, 1281, 1305, 1492, 1520]","[84, 85, 190, 275, 518, 535, 615, 626, 643, 677, 732, 778, 833, 934, 1257, 1281, 1305, 1492, 1520]","[84, 85, 190, 275, 518, 535, 615, 626, 643, 677, 732, 778, 833, 934, 1257, 1281, 1305, 1492, 1520, 3177]",1,1,[3177],2
31,7,2,"[84, 85, 190, 275, 518, 535, 615, 626, 643, 677, 689, 732, 778, 833, 934, 1257, 1281, 1305, 1492, 1520]","[85, 190, 275, 518, 535, 615, 626, 643, 677, 689, 732, 778, 833, 934, 1257, 1281, 1305, 1492, 1520]","[85, 190, 275, 518, 535, 615, 626, 643, 677, 689, 732, 778, 833, 934, 1257, 1281, 1305, 1492, 1520, 3619]",1,1,[3619],2
33,1,5,"[93, 160, 279, 410, 428, 434, 554, 587, 615, 636, 682, 712, 767, 948, 991, 1009, 1235, 1287, 1477, 1565]","[279, 410, 428, 434, 554, 587, 615, 636, 712, 767, 948, 991, 1009, 1235, 1477]","[279, 410, 428, 434, 554, 587, 615, 636, 712, 767, 948, 991, 1009, 1235, 1477, 3398]",5,1,[3398],0
33,3,5,"[93, 160, 279, 410, 428, 434, 554, 587, 615, 636, 682, 712, 767, 948, 991, 1009, 1235, 1287, 1477, 1565]","[93, 160, 410, 428, 554, 587, 615, 636, 682, 712, 767, 948, 991, 1009, 1235, 1287, 1477, 1565]","[93, 160, 410, 428, 554, 587, 615, 636, 682, 712, 767, 948, 991, 1009, 1235, 1287, 1477, 1565, 3514]",2,1,[3514],0
33,5,9,"[93, 160, 279, 410, 428, 434, 554, 587, 615, 636, 682, 712, 767, 948, 991, 1009, 1235, 1287, 1477, 1565]","[93, 160, 279, 410, 434, 554, 587, 615, 636, 682, 712, 767, 948, 991, 1009, 1235, 1287, 1477, 1565]","[93, 160, 279, 410, 434, 554, 587, 615, 636, 682, 712, 767, 948, 991, 1009, 1235, 1287, 1477, 1565, 3706]",1,1,[3706],2
33,7,5,"[93, 160, 279, 410, 428, 434, 554, 587, 615, 636, 682, 712, 767, 948, 991, 1009, 1235, 1287, 1477, 1565]","[93, 160, 279, 410, 428, 554, 587, 615, 636, 682, 712, 767, 948, 991, 1009, 1235, 1287, 1477, 1565]","[93, 160, 279, 410, 428, 554, 587, 615, 636, 682, 712, 767, 948, 991, 1009, 1235, 1287, 1477, 1565, 3536]",1,1,[3536],2
34,1,6,"[4, 8, 92, 145, 149, 181, 222, 376, 507, 553, 559, 577, 605, 693, 730, 1043, 1219, 1257, 1339, 1501]","[4, 8, 92, 181, 222, 507, 553, 559, 577, 605, 693, 730, 1043, 1219, 1257, 1339, 1501]","[4, 8, 92, 181, 222, 507, 553, 559, 577, 605, 693, 730, 1043, 1219, 1257, 1339, 1501, 3705]",3,1,[3705],0
34,3,9,"[4, 8, 92, 145, 149, 181, 222, 376, 507, 553, 559, 577, 605, 693, 730, 1043, 1219, 1257, 1339, 1501]","[4, 8, 145, 149, 181, 222, 376, 507, 553, 559, 605, 693, 730, 1043, 1219, 1257, 1339, 1501]","[4, 8, 145, 149, 181, 222, 376, 507, 553, 559, 605, 693, 730, 1043, 1219, 1257, 1339, 1501, 3706]",2,1,[3706],0
34,5,7,"[4, 8, 92, 145, 149, 181, 222, 376, 507, 553, 559, 577, 605, 693, 730, 1043, 1219, 1257, 1339, 1501]","[4, 8, 92, 149, 181, 222, 376, 507, 553, 559, 577, 605, 693, 730, 1043, 1219, 1339, 1501]","[4, 8, 92, 149, 181, 222, 376, 507, 553, 559, 577, 605, 693, 730, 1043, 1219, 1339, 1501, 3319]",2,1,[3319],0
34,7,9,"[4, 8, 92, 145, 149, 181, 222, 376, 507, 553, 559, 577, 605, 693, 730, 1043, 1219, 1257, 1339, 1501]","[4, 92, 145, 149, 181, 222, 376, 507, 553, 559, 577, 605, 693, 730, 1043, 1219, 1257, 1339, 1501]","[4, 92, 145, 149, 181, 222, 376, 507, 553, 559, 577, 605, 693, 730, 1043, 1219, 1257, 1339, 1501, 3706]",1,1,[3706],2
35,1,4,"[111, 141, 168, 384, 418, 530, 577, 694, 774, 809, 1196, 1395, 1612, 1626, 1628, 1629, 1631, 1643, 1647, 1651]","[111, 141, 384, 418, 577, 694, 774, 809, 1196, 1395, 1612, 1626, 1628, 1629, 1631, 1643, 1647, 1651]","[111, 141, 384, 418, 577, 694, 774, 809, 1196, 1395, 1612, 1626, 1628, 1629, 1631, 1643, 1647, 1651, 3706]",2,1,[3706],0
35,3,5,"[111, 141, 168, 384, 418, 530, 577, 694, 774, 809, 1196, 1395, 1612, 1626, 1628, 1629, 1631, 1643, 1647, 1651]","[111, 168, 384, 418, 577, 694, 774, 809, 1196, 1395, 1612, 1626, 1628, 1629, 1631, 1643, 1647, 1651]","[111, 168, 384, 418, 577, 694, 774, 809, 1196, 1395, 1612, 1626, 1628, 1629, 1631, 1643, 1647, 1651, 3706]",2,1,[3706],0
35,5,9,"[111, 141, 168, 384, 418, 530, 577, 694, 774, 809, 1196, 1395, 1612, 1626, 1628, 1629, 1631, 1643, 1647, 1651]","[141, 384, 418, 530, 577, 694, 774, 809, 1196, 1395, 1612, 1626, 1628, 1629, 1631, 1643, 1647, 1651]","[141, 384, 418, 530, 577, 694, 774, 809, 1196, 1395, 1612, 1626, 1628, 1629, 1631, 1643, 1647, 1651, 3625]",2,1,[3625],0
35,7,8,"[111, 141, 168, 384, 418, 530, 577, 694, 774, 809, 1196, 1395, 1612, 1626, 1628, 1629, 1631, 1643, 1647, 1651]","[141, 168, 384, 418, 530, 577, 694, 774, 809, 1196, 1395, 1612, 1626, 1628, 1629, 1631, 1643, 1647, 1651]","[141, 168, 384, 418, 530, 577, 694, 774, 809, 1196, 1395, 1612, 1626, 1628, 1629, 1631, 1643, 1647, 1651, 3592]",1,1,[3592],2
36,1,9,"[128, 189, 212, 214, 241, 255, 429, 466, 496, 670, 809, 922, 932, 933, 959, 1286, 1296, 1381, 1661, 1670]","[189, 214, 241, 255, 466, 496, 670, 809, 922, 932, 933, 959, 1286, 1296, 1381, 1661, 1670]","[189, 214, 241, 255, 466, 496, 670, 809, 922, 932, 933, 959, 1286, 1296, 1381, 1661, 1670, 3557]",3,1,[3557],0
36,3,7,"[128, 189, 212, 214, 241, 255, 429, 466, 496, 670, 809, 922, 932, 933, 959, 1286, 1296, 1381, 1661, 1670]","[128, 189, 212, 214, 241, 255, 429, 466, 496, 670, 809, 922, 932, 959, 1286, 1296, 1381, 1661, 1670]","[128, 189, 212, 214, 241, 255, 429, 466, 496, 670, 809, 922, 932, 959, 1286, 1296, 1381, 1661, 1670, 3706]",1,1,[3706],2
36,5,7,"[128, 189, 212, 214, 241, 255, 429, 466, 496, 670, 809, 922, 932, 933, 959, 1286, 1296, 1381, 1661, 1670]","[189, 212, 214, 241, 255, 429, 466, 496, 670, 809, 922, 932, 933, 959, 1286, 1296, 1381, 1661, 1670]","[189, 212, 214, 241, 255, 429, 466, 496, 670, 809, 922, 932, 933, 959, 1286, 1296, 1381, 1661, 1670, 3587]",1,1,[3587],2
36,7,9,"[128, 189, 212, 214, 241, 255, 429, 466, 496, 670, 809, 922, 932, 933, 959, 1286, 1296, 1381, 1661, 1670]","[128, 189, 212, 214, 255, 429, 466, 496, 670, 809, 922, 932, 933, 959, 1286, 1296, 1381, 1661, 1670]","[128, 189, 212, 214, 255, 429, 466, 496, 670, 809, 922, 932, 933, 959, 1286, 1296, 1381, 1661, 1670, 3706]",1,1,[3706],2
40,1,9,"[6, 7, 127, 188, 196, 278, 623, 645, 647, 990, 1076, 1089, 1185, 1240, 1249, 1467, 1548, 1698, 1699, 1702]","[6, 127, 188, 196, 278, 623, 645, 647, 990, 1076, 1089, 1185, 1240, 1249, 1548, 1698, 1699, 1702]","[6, 127, 188, 196, 278, 623, 645, 647, 990, 1076, 1089, 1185, 1240, 1249, 1548, 1698, 1699, 1702, 3706]",2,1,[3706],0
40,3,6,"[6, 7, 127, 188, 196, 278, 623, 645, 647, 990, 1076, 1089, 1185, 1240, 1249, 1467, 1548, 1698, 1699, 1702]","[127, 188, 196, 278, 623, 645, 647, 990, 1076, 1089, 1185, 1240, 1249, 1467, 1548, 1698, 1699, 1702]","[127, 188, 196, 278, 623, 645, 647, 990, 1076, 1089, 1185, 1240, 1249, 1467, 1548, 1698, 1699, 1702, 3548]",2,1,[3548],0
40,5,9,"[6, 7, 127, 188, 196, 278, 623, 645, 647, 990, 1076, 1089, 1185, 1240, 1249, 1467, 1548, 1698, 1699, 1702]","[6, 7, 127, 188, 196, 278, 623, 647, 990, 1076, 1089, 1185, 1240, 1249, 1467, 1548, 1698, 1699, 1702]","[6, 7, 127, 188, 196, 278, 623, 647, 990, 1076, 1089, 1185, 1240, 1249, 1467, 1548, 1698, 1699, 1702, 3523]",1,1,[3523],2
40,7,8,"[6, 7, 127, 188, 196, 278, 623, 645, 647, 990, 1076, 1089, 1185, 1240, 1249, 1467, 1548, 1698, 1699, 1702]","[6, 7, 188, 196, 278, 623, 645, 647, 990, 1076, 1089, 1185, 1240, 1249, 1467, 1548, 1698, 1699, 1702]","[6, 7, 188, 196, 278, 623, 645, 647, 990, 1076, 1089, 1185, 1240, 1249, 1467, 1548, 1698, 1699, 1702, 3706]",1,1,[3706],2
42,1,8,"[7, 125, 151, 160, 176, 187, 192, 210, 211, 214, 386, 670, 740, 844, 1038, 1177, 1711, 1712, 1717, 1723]","[7, 151, 160, 176, 187, 192, 210, 214, 386, 670, 740, 844, 1038, 1177, 1711, 1712, 1717, 1723]","[7, 151, 160, 176, 187, 192, 210, 214, 386, 670, 740, 844, 1038, 1177, 1711, 1712, 1717, 1723, 3587]",2,1,[3587],0
42,3,4,"[7, 125, 151, 160, 176, 187, 192, 210, 211, 214, 386, 670, 740, 844, 1038, 1177, 1711, 1712, 1717, 1723]","[7, 151, 176, 187, 192, 210, 214, 386, 670, 740, 844, 1038, 1177, 1711, 1712, 1717, 1723]","[7, 151, 176, 187, 192, 210, 214, 386, 670, 740, 844, 1038, 1177, 1711, 1712, 1717, 1723, 3340]",3,1,[3340],0
42,5,8,"[7, 125, 151, 160, 176, 187, 192, 210, 211, 214, 386, 670, 740, 844, 1038, 1177, 1711, 1712, 1717, 1723]","[125, 151, 160, 176, 187, 192, 210, 211, 214, 386, 670, 740, 844, 1038, 1177, 1711, 1712, 1717, 1723]","[125, 151, 160, 176, 187, 192, 210, 211, 214, 386, 670, 740, 844, 1038, 1177, 1711, 1712, 1717, 1723, 3623]",1,1,[3623],2
42,7,9,"[7, 125, 151, 160, 176, 187, 192, 210, 211, 214, 386, 670, 740, 844, 1038, 1177, 1711, 1712, 1717, 1723]","[7, 125, 151, 160, 176, 187, 192, 210, 211, 214, 386, 670, 844, 1038, 1177, 1711, 1712, 1717, 1723]","[7, 125, 151, 160, 176, 187, 192, 210, 211, 214, 386, 670, 844, 1038, 1177, 1711, 1712, 1717, 1723, 3483]",1,1,[3483],2
44,1,5,"[14, 21, 30, 97, 167, 190, 203, 206, 219, 386, 617, 720, 738, 756, 848, 897, 912, 1067, 1426, 1737]","[14, 21, 167, 190, 203, 206, 219, 386, 617, 738, 756, 848, 897, 912, 1067, 1426, 1737]","[14, 21, 167, 190, 203, 206, 219, 386, 617, 738, 756, 848, 897, 912, 1067, 1426, 1737, 3010]",3,1,[3010],0
44,3,8,"[14, 21, 30, 97, 167, 190, 203, 206, 219, 386, 617, 720, 738, 756, 848, 897, 912, 1067, 1426, 1737]","[14, 30, 97, 167, 190, 203, 206, 219, 386, 617, 720, 738, 756, 848, 912, 1067, 1426, 1737]","[14, 30, 97, 167, 190, 203, 206, 219, 386, 617, 720, 738, 756, 848, 912, 1067, 1426, 1737, 3706]",2,1,[3706],0
44,5,7,"[14, 21, 30, 97, 167, 190, 203, 206, 219, 386, 617, 720, 738, 756, 848, 897, 912, 1067, 1426, 1737]","[14, 21, 30, 97, 167, 190, 203, 206, 219, 386, 617, 720, 738, 848, 897, 912, 1067, 1426, 1737]","[14, 21, 30, 97, 167, 190, 203, 206, 219, 386, 617, 720, 738, 848, 897, 912, 1067, 1426, 1737, 3591]",1,1,[3591],2
44,7,7,"[14, 21, 30, 97, 167, 190, 203, 206, 219, 386, 617, 720, 738, 756, 848, 897, 912, 1067, 1426, 1737]","[14, 21, 30, 97, 190, 203, 206, 219, 386, 617, 720, 738, 756, 848, 897, 912, 1067, 1426, 1737]","[14, 21, 30, 97, 190, 203, 206, 219, 386, 617, 720, 738, 756, 848, 897, 912, 1067, 1426, 1737, 3610]",1,1,[3610],2
45,1,6,"[14, 90, 165, 180, 261, 286, 362, 419, 576, 677, 901, 1088, 1226, 1265, 1356, 1660, 1753, 1777, 1802, 1804]","[419, 576, 677, 901, 1088, 1226, 1265, 1356, 1753, 1777, 1802, 1804]","[419, 576, 677, 901, 1088, 1226, 1265, 1356, 1753, 1777, 1802, 1804, 3511]",8,1,[3511],0
45,3,7,"[14, 90, 165, 180, 261, 286, 362, 419, 576, 677, 901, 1088, 1226, 1265, 1356, 1660, 1753, 1777, 1802, 1804]","[14, 90, 165, 180, 419, 576, 677, 901, 1088, 1226, 1265, 1356, 1753, 1777, 1804]","[14, 90, 165, 180, 419, 576, 677, 901, 1088, 1226, 1265, 1356, 1753, 1777, 1804, 3706]",5,1,[3706],0
45,5,9,"[14, 90, 165, 180, 261, 286, 362, 419, 576, 677, 901, 1088, 1226, 1265, 1356, 1660, 1753, 1777, 1802, 1804]","[90, 165, 286, 419, 576, 677, 901, 1088, 1226, 1265, 1356, 1753, 1777, 1802, 1804]","[90, 165, 286, 419, 576, 677, 901, 1088, 1226, 1265, 1356, 1753, 1777, 1802, 1804, 2778]",5,1,[2778],0
45,7,6,"[14, 90, 165, 180, 261, 286, 362, 419, 576, 677, 901, 1088, 1226, 1265, 1356, 1660, 1753, 1777, 1802, 1804]","[90, 165, 180, 261, 286, 362, 419, 576, 677, 901, 1088, 1226, 1265, 1356, 1660, 1753, 1777, 1802, 1804]","[90, 165, 180, 261, 286, 362, 419, 576, 677, 901, 1088, 1226, 1265, 1356, 1660, 1753, 1777, 1802, 1804, 3625]",1,1,[3625],2
48,1,9,"[132, 146, 562, 566, 710, 906, 969, 1092, 1150, 1191, 1254, 1260, 1298, 1347, 1392, 1403, 1418, 1461, 1773, 1864]","[132, 562, 710, 906, 969, 1150, 1191, 1254, 1260, 1347, 1392, 1403, 1418, 1461, 1773, 1864]","[132, 562, 710, 906, 969, 1150, 1191, 1254, 1260, 1347, 1392, 1403, 1418, 1461, 1773, 1864, 3287]",4,1,[3287],0
