user_id,target_pos,target_item,original_interactions,best_interactions,cfs,len_cfs
48,5,1,"[132, 146, 562, 566, 710, 906, 969, 1092, 1150, 1191, 1254, 1260, 1298, 1347, 1392, 1403, 1418, 1461, 1773, 1864]","[132, 146, 562, 566, 710, 906, 969, 1092, 1150, 1191, 1254, 1260, 1347, 1392, 1403, 1418, 1461, 1773, 1864]",[1298],1
48,7,1857,"[132, 146, 562, 566, 710, 906, 969, 1092, 1150, 1191, 1254, 1260, 1298, 1347, 1392, 1403, 1418, 1461, 1773, 1864]","[146, 562, 566, 710, 906, 969, 1092, 1150, 1191, 1254, 1260, 1298, 1347, 1392, 1403, 1418, 1461, 1773, 1864]",[132],1
49,1,98,"[31, 33, 35, 44, 58, 65, 94, 121, 125, 133, 136, 146, 161, 468, 536, 776, 1146, 1563, 1684, 1879]","[31, 33, 35, 44, 58, 65, 94, 121, 136, 146, 161, 468, 776, 1146, 1563, 1684, 1879]","[125, 133, 536]",3
49,3,1015,"[31, 33, 35, 44, 58, 65, 94, 121, 125, 133, 136, 146, 161, 468, 536, 776, 1146, 1563, 1684, 1879]","[35, 44, 58, 65, 94, 121, 125, 133, 136, 146, 161, 536, 776, 1146, 1563, 1684, 1879]","[31, 33, 468]",3
49,5,63,"[31, 33, 35, 44, 58, 65, 94, 121, 125, 133, 136, 146, 161, 468, 536, 776, 1146, 1563, 1684, 1879]","[44, 58, 65, 94, 121, 125, 133, 136, 146, 161, 468, 536, 776, 1146, 1563, 1684, 1879]","[31, 33, 35]",3
49,7,61,"[31, 33, 35, 44, 58, 65, 94, 121, 125, 133, 136, 146, 161, 468, 536, 776, 1146, 1563, 1684, 1879]","[31, 33, 35, 44, 58, 65, 94, 121, 125, 133, 136, 146, 161, 468, 776, 1146, 1563, 1684, 1879]",[536],1
52,1,164,"[59, 80, 84, 121, 126, 147, 158, 161, 190, 203, 223, 434, 513, 591, 652, 838, 851, 900, 1869, 1890]","[59, 80, 84, 121, 126, 147, 161, 190, 203, 223, 434, 513, 591, 652, 838, 851, 900, 1869]","[158, 1890]",2
52,3,376,"[59, 80, 84, 121, 126, 147, 158, 161, 190, 203, 223, 434, 513, 591, 652, 838, 851, 900, 1869, 1890]","[84, 121, 126, 147, 158, 161, 190, 203, 223, 434, 513, 652, 838, 900, 1869, 1890]","[59, 80, 591, 851]",4
52,5,844,"[59, 80, 84, 121, 126, 147, 158, 161, 190, 203, 223, 434, 513, 591, 652, 838, 851, 900, 1869, 1890]","[59, 84, 121, 147, 158, 161, 190, 203, 223, 434, 513, 591, 652, 838, 900, 1869, 1890]","[80, 126, 851]",3
52,7,620,"[59, 80, 84, 121, 126, 147, 158, 161, 190, 203, 223, 434, 513, 591, 652, 838, 851, 900, 1869, 1890]","[59, 80, 84, 121, 126, 147, 158, 190, 203, 223, 434, 513, 591, 652, 838, 851, 900, 1869, 1890]",[161],1
53,1,1394,"[444, 448, 450, 467, 488, 495, 514, 594, 660, 790, 1276, 1303, 1344, 1418, 1849, 1898, 1907, 1960, 1971, 1975]","[444, 448, 450, 467, 488, 495, 514, 594, 660, 1276, 1303, 1344, 1418, 1849, 1898, 1960, 1971, 1975]","[790, 1907]",2
53,3,522,"[444, 448, 450, 467, 488, 495, 514, 594, 660, 790, 1276, 1303, 1344, 1418, 1849, 1898, 1907, 1960, 1971, 1975]","[450, 488, 495, 514, 660, 790, 1276, 1303, 1344, 1418, 1898, 1907, 1960, 1971, 1975]","[444, 448, 467, 594, 1849]",5
53,5,730,"[444, 448, 450, 467, 488, 495, 514, 594, 660, 790, 1276, 1303, 1344, 1418, 1849, 1898, 1907, 1960, 1971, 1975]","[448, 467, 488, 495, 514, 594, 790, 1276, 1303, 1344, 1849, 1898, 1907, 1960, 1971, 1975]","[444, 450, 660, 1418]",4
53,7,1369,"[444, 448, 450, 467, 488, 495, 514, 594, 660, 790, 1276, 1303, 1344, 1418, 1849, 1898, 1907, 1960, 1971, 1975]","[444, 450, 467, 488, 495, 514, 660, 790, 1276, 1303, 1344, 1418, 1849, 1898, 1907, 1960, 1971, 1975]","[448, 594]",2
58,1,87,"[113, 143, 533, 539, 557, 559, 565, 600, 656, 677, 734, 800, 1049, 1191, 1251, 1720, 1723, 1837, 1990, 2017]","[113, 143, 533, 539, 557, 559, 600, 656, 677, 734, 800, 1191, 1251, 1720, 1723, 1837, 1990, 2017]","[565, 1049]",2
58,3,645,"[113, 143, 533, 539, 557, 559, 565, 600, 656, 677, 734, 800, 1049, 1191, 1251, 1720, 1723, 1837, 1990, 2017]","[113, 143, 533, 539, 565, 600, 656, 734, 800, 1049, 1191, 1251, 1720, 1723, 1837, 1990, 2017]","[557, 559, 677]",3
58,5,1102,"[113, 143, 533, 539, 557, 559, 565, 600, 656, 677, 734, 800, 1049, 1191, 1251, 1720, 1723, 1837, 1990, 2017]","[143, 533, 539, 557, 565, 600, 656, 677, 734, 800, 1049, 1191, 1251, 1720, 1723, 1837, 1990, 2017]","[113, 559]",2
58,7,587,"[113, 143, 533, 539, 557, 559, 565, 600, 656, 677, 734, 800, 1049, 1191, 1251, 1720, 1723, 1837, 1990, 2017]","[143, 533, 539, 557, 559, 565, 600, 656, 677, 734, 800, 1049, 1191, 1251, 1720, 1723, 1837, 1990, 2017]",[113],1
59,1,727,"[49, 124, 166, 171, 253, 265, 279, 377, 566, 610, 866, 1099, 1576, 1587, 1795, 1838, 1923, 2041, 2044, 2053]","[49, 124, 171, 253, 265, 279, 377, 566, 866, 1099, 1587, 1795, 1838, 1923, 2041, 2044, 2053]","[166, 610, 1576]",3
59,3,11,"[49, 124, 166, 171, 253, 265, 279, 377, 566, 610, 866, 1099, 1576, 1587, 1795, 1838, 1923, 2041, 2044, 2053]","[49, 166, 171, 265, 279, 377, 566, 610, 866, 1099, 1576, 1587, 1795, 1838, 1923, 2041, 2044, 2053]","[124, 253]",2
59,5,27,"[49, 124, 166, 171, 253, 265, 279, 377, 566, 610, 866, 1099, 1576, 1587, 1795, 1838, 1923, 2041, 2044, 2053]","[166, 171, 253, 265, 279, 377, 566, 610, 866, 1099, 1576, 1587, 1795, 1838, 1923, 2041, 2044, 2053]","[49, 124]",2
59,7,1237,"[49, 124, 166, 171, 253, 265, 279, 377, 566, 610, 866, 1099, 1576, 1587, 1795, 1838, 1923, 2041, 2044, 2053]","[49, 124, 166, 253, 265, 279, 377, 566, 610, 866, 1099, 1576, 1587, 1795, 1838, 1923, 2041, 2044, 2053]",[171],1
62,1,209,"[15, 202, 204, 212, 394, 595, 630, 682, 1008, 1269, 1517, 1583, 1609, 1964, 2038, 2066, 2099, 2104, 2117, 2120]","[15, 212, 595, 630, 682, 1008, 1269, 1517, 1583, 1609, 1964, 2038, 2066, 2099, 2104, 2117, 2120]","[202, 204, 394]",3
62,3,137,"[15, 202, 204, 212, 394, 595, 630, 682, 1008, 1269, 1517, 1583, 1609, 1964, 2038, 2066, 2099, 2104, 2117, 2120]","[15, 202, 204, 394, 595, 630, 682, 1008, 1517, 1583, 1609, 1964, 2038, 2066, 2099, 2104, 2120]","[212, 1269, 2117]",3
62,5,846,"[15, 202, 204, 212, 394, 595, 630, 682, 1008, 1269, 1517, 1583, 1609, 1964, 2038, 2066, 2099, 2104, 2117, 2120]","[15, 202, 212, 394, 595, 630, 682, 1008, 1269, 1517, 1583, 1609, 1964, 2038, 2066, 2099, 2104, 2117, 2120]",[204],1
62,7,1848,"[15, 202, 204, 212, 394, 595, 630, 682, 1008, 1269, 1517, 1583, 1609, 1964, 2038, 2066, 2099, 2104, 2117, 2120]","[202, 204, 212, 394, 595, 630, 682, 1008, 1269, 1517, 1583, 1609, 1964, 2066, 2099, 2104, 2117, 2120]","[15, 2038]",2
63,1,870,"[70, 123, 185, 256, 318, 335, 407, 490, 509, 612, 652, 867, 871, 874, 899, 928, 1691, 1964, 2134, 2138]","[123, 185, 256, 318, 335, 407, 490, 612, 871, 899, 928, 1691, 1964, 2134, 2138]","[70, 509, 652, 867, 874]",5
63,3,353,"[70, 123, 185, 256, 318, 335, 407, 490, 509, 612, 652, 867, 871, 874, 899, 928, 1691, 1964, 2134, 2138]","[123, 185, 256, 318, 335, 407, 490, 612, 871, 874, 899, 928, 1691, 1964, 2134, 2138]","[70, 509, 652, 867]",4
63,5,909,"[70, 123, 185, 256, 318, 335, 407, 490, 509, 612, 652, 867, 871, 874, 899, 928, 1691, 1964, 2134, 2138]","[123, 185, 256, 318, 335, 407, 490, 612, 652, 867, 871, 874, 899, 928, 1691, 1964, 2134, 2138]","[70, 509]",2
63,7,791,"[70, 123, 185, 256, 318, 335, 407, 490, 509, 612, 652, 867, 871, 874, 899, 928, 1691, 1964, 2134, 2138]","[123, 185, 256, 318, 335, 407, 490, 509, 612, 867, 871, 874, 899, 928, 1691, 1964, 2134, 2138]","[70, 652]",2
73,1,278,"[65, 132, 199, 221, 243, 483, 504, 570, 588, 642, 793, 1019, 1058, 1073, 1075, 1095, 1211, 1229, 2167, 2171]","[132, 199, 243, 483, 504, 570, 588, 642, 793, 1058, 1073, 1075, 1095, 1211, 1229, 2167, 2171]","[65, 221, 1019]",3
73,3,161,"[65, 132, 199, 221, 243, 483, 504, 570, 588, 642, 793, 1019, 1058, 1073, 1075, 1095, 1211, 1229, 2167, 2171]","[65, 132, 199, 483, 504, 570, 588, 642, 793, 1019, 1058, 1073, 1075, 1095, 1211, 1229, 2167, 2171]","[221, 243]",2
73,5,125,"[65, 132, 199, 221, 243, 483, 504, 570, 588, 642, 793, 1019, 1058, 1073, 1075, 1095, 1211, 1229, 2167, 2171]","[65, 132, 199, 221, 243, 483, 504, 570, 588, 642, 793, 1019, 1058, 1073, 1075, 1095, 1211, 2167, 2171]",[1229],1
73,7,513,"[65, 132, 199, 221, 243, 483, 504, 570, 588, 642, 793, 1019, 1058, 1073, 1075, 1095, 1211, 1229, 2167, 2171]","[65, 199, 221, 243, 483, 504, 570, 588, 642, 793, 1019, 1058, 1073, 1075, 1095, 1211, 1229, 2167, 2171]",[132],1
75,1,41,"[133, 275, 291, 324, 572, 663, 734, 939, 944, 1095, 1178, 1328, 1342, 1402, 1410, 1770, 1823, 2196, 2197, 2198]","[275, 324, 572, 734, 939, 944, 1095, 1178, 1328, 1342, 1402, 1410, 1770, 1823, 2196, 2197, 2198]","[133, 291, 663]",3
75,3,51,"[133, 275, 291, 324, 572, 663, 734, 939, 944, 1095, 1178, 1328, 1342, 1402, 1410, 1770, 1823, 2196, 2197, 2198]","[275, 324, 572, 663, 734, 939, 944, 1095, 1178, 1328, 1342, 1402, 1410, 1770, 1823, 2196, 2197, 2198]","[133, 291]",2
75,5,1092,"[133, 275, 291, 324, 572, 663, 734, 939, 944, 1095, 1178, 1328, 1342, 1402, 1410, 1770, 1823, 2196, 2197, 2198]","[133, 275, 291, 324, 572, 663, 734, 939, 944, 1095, 1178, 1328, 1342, 1410, 1770, 1823, 2196, 2197, 2198]",[1402],1
75,7,34,"[133, 275, 291, 324, 572, 663, 734, 939, 944, 1095, 1178, 1328, 1342, 1402, 1410, 1770, 1823, 2196, 2197, 2198]","[133, 291, 324, 572, 663, 734, 939, 944, 1095, 1178, 1328, 1342, 1402, 1410, 1770, 1823, 2196, 2197, 2198]",[275],1
76,1,93,"[4, 30, 41, 129, 157, 245, 260, 268, 388, 503, 527, 539, 546, 698, 980, 1233, 1489, 2019, 2059, 2092]","[4, 30, 41, 268, 388, 503, 539, 698, 980, 1233, 1489, 2059, 2092]","[129, 157, 245, 260, 527, 546, 2019]",7
76,3,520,"[4, 30, 41, 129, 157, 245, 260, 268, 388, 503, 527, 539, 546, 698, 980, 1233, 1489, 2019, 2059, 2092]","[30, 41, 129, 157, 245, 260, 388, 503, 527, 539, 546, 698, 980, 1233, 1489, 2059, 2092]","[4, 268, 2019]",3
76,5,518,"[4, 30, 41, 129, 157, 245, 260, 268, 388, 503, 527, 539, 546, 698, 980, 1233, 1489, 2019, 2059, 2092]","[30, 41, 129, 157, 245, 260, 503, 527, 539, 546, 698, 980, 1233, 1489, 2019, 2059, 2092]","[4, 268, 388]",3
76,7,316,"[4, 30, 41, 129, 157, 245, 260, 268, 388, 503, 527, 539, 546, 698, 980, 1233, 1489, 2019, 2059, 2092]","[30, 41, 129, 157, 245, 260, 268, 388, 503, 527, 539, 546, 698, 980, 1233, 1489, 2019, 2059, 2092]",[4],1
78,1,383,"[10, 135, 261, 315, 324, 336, 366, 372, 419, 531, 640, 1347, 1460, 1597, 1626, 1756, 2218, 2223, 2227, 2229]","[315, 419, 531, 640, 1347, 1597, 1626]","[10, 135, 261, 324, 336, 366, 372, 1460, 1756, 2218, 2223, 2227, 2229]",13
78,3,557,"[10, 135, 261, 315, 324, 336, 366, 372, 419, 531, 640, 1347, 1460, 1597, 1626, 1756, 2218, 2223, 2227, 2229]","[10, 135, 315, 324, 336, 366, 419, 531, 640, 1460, 1626, 1756, 2218, 2223, 2227, 2229]","[261, 372, 1347, 1597]",4
78,5,1195,"[10, 135, 261, 315, 324, 336, 366, 372, 419, 531, 640, 1347, 1460, 1597, 1626, 1756, 2218, 2223, 2227, 2229]","[135, 261, 315, 324, 336, 366, 372, 531, 1347, 1460, 1597, 1626, 1756, 2218, 2223, 2227, 2229]","[10, 419, 640]",3
78,7,413,"[10, 135, 261, 315, 324, 336, 366, 372, 419, 531, 640, 1347, 1460, 1597, 1626, 1756, 2218, 2223, 2227, 2229]","[10, 135, 261, 315, 324, 336, 366, 372, 419, 531, 1347, 1460, 1597, 1626, 1756, 2218, 2223, 2227, 2229]",[640],1
82,1,196,"[24, 52, 60, 120, 121, 124, 129, 260, 329, 462, 556, 568, 582, 705, 809, 844, 880, 918, 937, 1981]","[24, 52, 60, 121, 129, 260, 329, 556, 568, 582, 705, 809, 880, 918, 937, 1981]","[120, 124, 462, 844]",4
82,3,433,"[24, 52, 60, 120, 121, 124, 129, 260, 329, 462, 556, 568, 582, 705, 809, 844, 880, 918, 937, 1981]","[24, 52, 60, 121, 124, 129, 260, 329, 462, 556, 568, 582, 705, 809, 844, 880, 918, 937, 1981]",[120],1
82,5,323,"[24, 52, 60, 120, 121, 124, 129, 260, 329, 462, 556, 568, 582, 705, 809, 844, 880, 918, 937, 1981]","[24, 60, 120, 121, 124, 129, 260, 462, 556, 568, 582, 705, 809, 844, 880, 918, 937, 1981]","[52, 329]",2
82,7,123,"[24, 52, 60, 120, 121, 124, 129, 260, 329, 462, 556, 568, 582, 705, 809, 844, 880, 918, 937, 1981]","[52, 60, 120, 121, 124, 129, 260, 329, 462, 556, 568, 582, 705, 809, 844, 880, 918, 937, 1981]",[24],1
83,1,652,"[27, 61, 70, 188, 219, 264, 318, 339, 353, 502, 509, 718, 733, 791, 882, 892, 924, 929, 1027, 2238]","[27, 61, 219, 264, 318, 339, 718, 733, 882, 892, 924, 929, 2238]","[70, 188, 353, 502, 509, 791, 1027]",7
83,3,105,"[27, 61, 70, 188, 219, 264, 318, 339, 353, 502, 509, 718, 733, 791, 882, 892, 924, 929, 1027, 2238]","[70, 188, 264, 318, 353, 502, 509, 718, 733, 791, 882, 892, 924, 929, 1027, 2238]","[27, 61, 219, 339]",4
83,5,513,"[27, 61, 70, 188, 219, 264, 318, 339, 353, 502, 509, 718, 733, 791, 882, 892, 924, 929, 1027, 2238]","[70, 188, 219, 264, 318, 339, 353, 502, 509, 733, 791, 882, 892, 924, 929, 1027, 2238]","[27, 61, 718]",3
83,7,877,"[27, 61, 70, 188, 219, 264, 318, 339, 353, 502, 509, 718, 733, 791, 882, 892, 924, 929, 1027, 2238]","[27, 61, 188, 219, 264, 318, 339, 353, 502, 509, 718, 733, 791, 882, 892, 924, 929, 1027, 2238]",[70],1
90,1,353,"[92, 134, 350, 518, 532, 567, 599, 635, 658, 739, 872, 899, 950, 1042, 1203, 1379, 2166, 2259, 2263, 2267]","[92, 134, 350, 518, 532, 567, 658, 739, 872, 899, 950, 1042, 1203, 1379, 2166, 2259, 2263, 2267]","[599, 635]",2
90,3,127,"[92, 134, 350, 518, 532, 567, 599, 635, 658, 739, 872, 899, 950, 1042, 1203, 1379, 2166, 2259, 2263, 2267]","[350, 518, 532, 567, 599, 635, 658, 739, 872, 899, 950, 1042, 1203, 1379, 2166, 2263, 2267]","[92, 134, 2259]",3
90,5,161,"[92, 134, 350, 518, 532, 567, 599, 635, 658, 739, 872, 899, 950, 1042, 1203, 1379, 2166, 2259, 2263, 2267]","[92, 350, 518, 532, 567, 599, 635, 658, 872, 899, 950, 1042, 1203, 1379, 2166, 2259, 2263, 2267]","[134, 739]",2
90,7,591,"[92, 134, 350, 518, 532, 567, 599, 635, 658, 739, 872, 899, 950, 1042, 1203, 1379, 2166, 2259, 2263, 2267]","[134, 350, 518, 532, 567, 599, 635, 658, 739, 872, 899, 950, 1042, 1203, 1379, 2166, 2259, 2263, 2267]",[92],1
92,1,167,"[80, 111, 121, 189, 474, 559, 588, 620, 776, 853, 1037, 1064, 1086, 1146, 1173, 1177, 1214, 1301, 1869, 1890]","[80, 474, 559, 588, 620, 776, 853, 1037, 1064, 1086, 1146, 1177, 1301, 1869, 1890]","[111, 121, 189, 1173, 1214]",5
92,3,196,"[80, 111, 121, 189, 474, 559, 588, 620, 776, 853, 1037, 1064, 1086, 1146, 1173, 1177, 1214, 1301, 1869, 1890]","[80, 189, 474, 559, 588, 620, 776, 853, 1037, 1064, 1086, 1146, 1177, 1214, 1301, 1869, 1890]","[111, 121, 1173]",3
92,5,149,"[80, 111, 121, 189, 474, 559, 588, 620, 776, 853, 1037, 1064, 1086, 1146, 1173, 1177, 1214, 1301, 1869, 1890]","[80, 121, 189, 474, 559, 620, 776, 853, 1037, 1064, 1086, 1146, 1173, 1177, 1214, 1301, 1869, 1890]","[111, 588]",2
92,7,161,"[80, 111, 121, 189, 474, 559, 588, 620, 776, 853, 1037, 1064, 1086, 1146, 1173, 1177, 1214, 1301, 1869, 1890]","[80, 111, 121, 189, 474, 588, 620, 776, 853, 1037, 1086, 1146, 1173, 1177, 1214, 1301, 1869, 1890]","[559, 1064]",2
93,1,127,"[95, 99, 158, 197, 206, 513, 576, 591, 620, 652, 896, 1079, 1134, 1185, 1227, 1266, 1397, 1697, 1798, 1940]","[95, 99, 197, 206, 513, 576, 620, 652, 1079, 1134, 1185, 1227, 1266, 1397, 1697, 1798]","[158, 591, 896, 1940]",4
93,3,164,"[95, 99, 158, 197, 206, 513, 576, 591, 620, 652, 896, 1079, 1134, 1185, 1227, 1266, 1397, 1697, 1798, 1940]","[99, 197, 206, 513, 576, 620, 652, 896, 1079, 1134, 1185, 1227, 1266, 1397, 1697, 1798, 1940]","[95, 158, 591]",3
93,5,87,"[95, 99, 158, 197, 206, 513, 576, 591, 620, 652, 896, 1079, 1134, 1185, 1227, 1266, 1397, 1697, 1798, 1940]","[158, 197, 206, 513, 576, 591, 620, 652, 896, 1079, 1185, 1227, 1266, 1397, 1697, 1798, 1940]","[95, 99, 1134]",3
93,7,606,"[95, 99, 158, 197, 206, 513, 576, 591, 620, 652, 896, 1079, 1134, 1185, 1227, 1266, 1397, 1697, 1798, 1940]","[99, 158, 197, 206, 576, 591, 620, 652, 896, 1079, 1134, 1185, 1227, 1266, 1397, 1697, 1798, 1940]","[95, 513]",2
95,1,41,"[24, 39, 79, 117, 125, 135, 172, 177, 189, 257, 289, 337, 367, 383, 438, 492, 734, 863, 896, 946]","[24, 39, 79, 125, 135, 172, 189, 257, 289, 337, 367, 383, 438, 492, 734, 863, 896, 946]","[117, 177]",2
95,3,98,"[24, 39, 79, 117, 125, 135, 172, 177, 189, 257, 289, 337, 367, 383, 438, 492, 734, 863, 896, 946]","[24, 39, 79, 117, 125, 135, 172, 177, 257, 337, 367, 383, 438, 492, 734, 863, 896, 946]","[189, 289]",2
95,5,152,"[24, 39, 79, 117, 125, 135, 172, 177, 189, 257, 289, 337, 367, 383, 438, 492, 734, 863, 896, 946]","[24, 39, 117, 125, 135, 172, 177, 257, 289, 337, 367, 383, 438, 492, 734, 863, 896, 946]","[79, 189]",2
95,7,93,"[24, 39, 79, 117, 125, 135, 172, 177, 189, 257, 289, 337, 367, 383, 438, 492, 734, 863, 896, 946]","[24, 39, 79, 117, 135, 172, 177, 189, 257, 289, 337, 367, 383, 438, 492, 734, 863, 896, 946]",[125],1
97,1,662,"[97, 122, 322, 611, 649, 682, 694, 695, 709, 724, 727, 737, 986, 1232, 1518, 1609, 1632, 1636, 2050, 2310]","[97, 122, 649, 694, 695, 709, 724, 727, 737, 1518, 1632, 1636, 2050, 2310]","[322, 611, 682, 986, 1232, 1609]",6
97,3,2149,"[97, 122, 322, 611, 649, 682, 694, 695, 709, 724, 727, 737, 986, 1232, 1518, 1609, 1632, 1636, 2050, 2310]","[97, 122, 322, 611, 682, 694, 695, 709, 724, 737, 986, 1232, 1518, 1609, 1632, 1636, 2050]","[649, 727, 2310]",3
97,5,48,"[97, 122, 322, 611, 649, 682, 694, 695, 709, 724, 727, 737, 986, 1232, 1518, 1609, 1632, 1636, 2050, 2310]","[97, 122, 322, 649, 682, 694, 695, 709, 724, 727, 737, 1232, 1518, 1609, 1632, 1636, 2050, 2310]","[611, 986]",2
97,7,598,"[97, 122, 322, 611, 649, 682, 694, 695, 709, 724, 727, 737, 986, 1232, 1518, 1609, 1632, 1636, 2050, 2310]","[122, 322, 611, 649, 682, 694, 709, 724, 727, 737, 986, 1232, 1518, 1609, 1632, 1636, 2050, 2310]","[97, 695]",2
100,1,433,"[6, 52, 68, 87, 111, 120, 123, 129, 146, 151, 161, 259, 406, 529, 620, 642, 715, 763, 1086, 1851]","[6, 52, 68, 111, 123, 129, 146, 151, 259, 406, 529, 642, 715, 763, 1086, 1851]","[87, 120, 161, 620]",4
100,3,152,"[6, 52, 68, 87, 111, 120, 123, 129, 146, 151, 161, 259, 406, 529, 620, 642, 715, 763, 1086, 1851]","[6, 87, 111, 120, 123, 129, 146, 151, 161, 406, 529, 620, 642, 715, 763, 1086, 1851]","[52, 68, 259]",3
100,5,98,"[6, 52, 68, 87, 111, 120, 123, 129, 146, 151, 161, 259, 406, 529, 620, 642, 715, 763, 1086, 1851]","[68, 87, 111, 120, 123, 129, 146, 151, 161, 259, 406, 529, 620, 642, 715, 763, 1086, 1851]","[6, 52]",2
100,7,61,"[6, 52, 68, 87, 111, 120, 123, 129, 146, 151, 161, 259, 406, 529, 620, 642, 715, 763, 1086, 1851]","[6, 52, 68, 111, 120, 123, 129, 146, 151, 259, 406, 529, 620, 642, 715, 763, 1086, 1851]","[87, 161]",2
101,1,433,"[7, 45, 61, 87, 114, 157, 158, 161, 238, 320, 434, 647, 712, 904, 1085, 1095, 1272, 1386, 1862, 2319]","[7, 45, 87, 114, 157, 158, 161, 238, 647, 712, 1085, 1095, 1272, 1386, 1862, 2319]","[61, 320, 434, 904]",4
101,3,529,"[7, 45, 61, 87, 114, 157, 158, 161, 238, 320, 434, 647, 712, 904, 1085, 1095, 1272, 1386, 1862, 2319]","[45, 61, 87, 114, 157, 158, 238, 320, 434, 712, 904, 1085, 1095, 1272, 1386, 1862, 2319]","[7, 161, 647]",3
101,5,98,"[7, 45, 61, 87, 114, 157, 158, 161, 238, 320, 434, 647, 712, 904, 1085, 1095, 1272, 1386, 1862, 2319]","[7, 45, 61, 87, 114, 157, 158, 161, 320, 434, 647, 712, 904, 1085, 1095, 1272, 1386, 1862, 2319]",[238],1
101,7,167,"[7, 45, 61, 87, 114, 157, 158, 161, 238, 320, 434, 647, 712, 904, 1085, 1095, 1272, 1386, 1862, 2319]","[7, 45, 61, 87, 158, 161, 238, 320, 434, 647, 712, 904, 1085, 1095, 1272, 1386, 1862, 2319]","[114, 157]",2
102,1,16,"[13, 27, 44, 185, 219, 318, 320, 333, 353, 525, 559, 663, 738, 899, 950, 1070, 1407, 1567, 1731, 2328]","[27, 44, 219, 318, 320, 333, 353, 525, 559, 663, 738, 899, 950, 1070, 1407, 1731, 2328]","[13, 185, 1567]",3
102,3,274,"[13, 27, 44, 185, 219, 318, 320, 333, 353, 525, 559, 663, 738, 899, 950, 1070, 1407, 1567, 1731, 2328]","[13, 27, 44, 219, 320, 333, 353, 525, 559, 663, 738, 899, 950, 1070, 1407, 1567, 1731, 2328]","[185, 318]",2
102,5,45,"[13, 27, 44, 185, 219, 318, 320, 333, 353, 525, 559, 663, 738, 899, 950, 1070, 1407, 1567, 1731, 2328]","[13, 27, 44, 185, 219, 318, 320, 333, 353, 525, 663, 899, 950, 1070, 1407, 1567, 1731, 2328]","[559, 738]",2
102,7,278,"[13, 27, 44, 185, 219, 318, 320, 333, 353, 525, 559, 663, 738, 899, 950, 1070, 1407, 1567, 1731, 2328]","[13, 27, 44, 185, 219, 318, 320, 333, 353, 525, 663, 738, 899, 950, 1070, 1407, 1567, 1731, 2328]",[559],1
103,1,164,"[67, 70, 75, 126, 131, 151, 167, 241, 434, 494, 591, 1014, 1067, 1086, 1103, 1333, 1397, 1671, 1716, 1879]","[75, 126, 151, 167, 241, 434, 494, 1014, 1067, 1086, 1103, 1333, 1397, 1671, 1716, 1879]","[67, 70, 131, 591]",4
103,3,196,"[67, 70, 75, 126, 131, 151, 167, 241, 434, 494, 591, 1014, 1067, 1086, 1103, 1333, 1397, 1671, 1716, 1879]","[67, 70, 126, 131, 151, 241, 494, 591, 1014, 1067, 1086, 1103, 1333, 1397, 1671, 1716, 1879]","[75, 167, 434]",3
103,5,1869,"[67, 70, 75, 126, 131, 151, 167, 241, 434, 494, 591, 1014, 1067, 1086, 1103, 1333, 1397, 1671, 1716, 1879]","[70, 75, 126, 131, 151, 167, 241, 434, 494, 591, 1014, 1067, 1103, 1397, 1671, 1716, 1879]","[67, 1086, 1333]",3
103,7,376,"[67, 70, 75, 126, 131, 151, 167, 241, 434, 494, 591, 1014, 1067, 1086, 1103, 1333, 1397, 1671, 1716, 1879]","[70, 126, 131, 151, 167, 241, 434, 494, 591, 1014, 1067, 1086, 1103, 1333, 1397, 1671, 1716, 1879]","[67, 75]",2
107,1,137,"[15, 47, 62, 101, 175, 217, 322, 598, 612, 744, 965, 999, 1155, 1299, 1922, 2084, 2091, 2234, 2304, 2337]","[15, 47, 62, 101, 175, 598, 744, 965, 999, 1155, 1299, 1922, 2084, 2091, 2304, 2337]","[217, 322, 612, 2234]",4
107,3,727,"[15, 47, 62, 101, 175, 217, 322, 598, 612, 744, 965, 999, 1155, 1299, 1922, 2084, 2091, 2234, 2304, 2337]","[62, 101, 175, 217, 322, 598, 612, 744, 965, 999, 1155, 1299, 1922, 2084, 2091, 2234, 2304, 2337]","[15, 47]",2
107,5,694,"[15, 47, 62, 101, 175, 217, 322, 598, 612, 744, 965, 999, 1155, 1299, 1922, 2084, 2091, 2234, 2304, 2337]","[62, 175, 217, 322, 598, 612, 744, 965, 999, 1155, 1299, 1922, 2084, 2091, 2234, 2304, 2337]","[15, 47, 101]",3
107,7,720,"[15, 47, 62, 101, 175, 217, 322, 598, 612, 744, 965, 999, 1155, 1299, 1922, 2084, 2091, 2234, 2304, 2337]","[15, 47, 62, 101, 175, 322, 598, 612, 744, 965, 999, 1155, 1299, 1922, 2084, 2091, 2234, 2304, 2337]",[217],1
109,1,207,"[5, 16, 114, 175, 201, 206, 332, 336, 579, 580, 607, 612, 634, 722, 723, 771, 1217, 1455, 1770, 2055]","[16, 114, 175, 201, 206, 332, 336, 579, 580, 607, 612, 722, 723, 1217, 1455, 1770, 2055]","[5, 634, 771]",3
109,3,11,"[5, 16, 114, 175, 201, 206, 332, 336, 579, 580, 607, 612, 634, 722, 723, 771, 1217, 1455, 1770, 2055]","[5, 16, 114, 175, 201, 206, 336, 579, 580, 612, 634, 722, 723, 771, 1217, 1455, 1770, 2055]","[332, 607]",2
